2007,6,6,Luxemburg,Albanië,0,3
2007,6,6,Griekenland,Moldavië,2,1
2007,6,6,Duitsland,Slowakije,2,1
2007,6,6,Kroatië,Rusland,0,0
2007,6,6,Estland,Engeland,0,3
2007,6,6,Liechtenstein,Spanje,0,2
2007,6,6,Letland,Denemarken,0,2
2007,6,6,Litouwen,Italië,0,2
2007,6,6,Frankrijk,Georgië,1,0
2007,8,22,Estland,Andorra,2,1
2007,8,22,Armenië,Portugal,1,1
2007,8,22,Finland,Kazachstan,2,1
2007,8,22,Noord-Ierland,Liechtenstein,3,1
2007,8,22,België,Servië,3,2
2007,8,22,San Marino,Cyprus,0,1
2007,9,8,Hongarije,Bosnië-Herzeg.,1,0
2007,9,8,Schotland,Litouwen,3,1
2007,9,8,Rusland,N Macedonië,3,0
2007,9,8,Luxemburg,Slovenië,0,3
2007,9,8,Georgië,Oekraïne,1,1
2007,9,8,Engeland,Israël,3,0
2007,9,8,Wit-Rusland,Roemenië,1,3
2007,9,8,Letland,Noord-Ierland,1,0
2007,9,8,Malta,Turkije,2,2
2007,9,8,Moldavië,Noorwegen,0,1
2007,9,8,San Marino,Tsjechië,0,3
2007,9,8,Servië,Finland,0,0
2007,9,8,Slowakije,Ierland,2,2
2007,9,8,Wales,Duitsland,0,2
2007,9,8,Kroatië,Estland,2,0
2007,9,8,Zweden,Denemarken,0,0
2007,9,8,Nederland,Bulgarije,2,0
2007,9,8,Italië,Frankrijk,0,0
2007,9,8,IJsland,Spanje,1,1
2007,9,8,Portugal,Polen,2,2
2007,9,12,Kazachstan,België,2,2
2007,9,12,Andorra,Kroatië,0,6
2007,9,12,Finland,Polen,0,0
2007,9,12,Slowakije,Wales,2,5
2007,9,12,Noorwegen,Griekenland,2,2
2007,9,12,Cyprus,San Marino,3,0
2007,9,12,Litouwen,Faeröer Eil.,2,1
2007,9,12,IJsland,Noord-Ierland,2,1
2007,9,12,Turkije,Hongarije,3,0
2007,9,12,Bulgarije,Luxemburg,3,0
2007,9,12,Bosnië-Herzeg.,Moldavië,0,1
2007,9,12,Denemarken,Liechtenstein,4,0
2007,9,12,Slovenië,Wit-Rusland,1,0
2007,9,12,Tsjechië,Ierland,1,0
2007,9,12,N Macedonië,Estland,1,1
2007,9,12,Albanië,Nederland,0,1
2007,9,12,Oekraïne,Italië,1,2
2007,9,12,Engeland,Rusland,3,0
2007,9,12,Frankrijk,Schotland,0,1
2007,9,12,Spanje,Letland,2,0
2007,9,12,Portugal,Servië,1,1
2007,10,13,Slowakije,San Marino,7,0
2007,10,13,Engeland,Estland,3,0
2007,10,13,Schotland,Oekraïne,3,1
2007,10,13,Hongarije,Malta,2,0
2007,10,13,Wit-Rusland,Luxemburg,0,1
2007,10,13,Armenië,Servië,0,0
2007,10,13,Faeröer Eil.,Frankrijk,0,6
2007,10,13,IJsland,Letland,2,4
2007,10,13,Azerbeidzjan,Portugal,0,2
2007,10,13,Cyprus,Wales,3,1
2007,10,13,Liechtenstein,Zweden,0,3
2007,10,13,Roemenië,Nederland,1,0
2007,10,13,Moldavië,Turkije,1,1
2007,10,13,Denemarken,Spanje,1,3
2007,10,13,Kroatië,Israël,1,0
2007,10,13,Griekenland,Bosnië-Herzeg.,3,2
2007,10,13,Slovenië,Albanië,0,0
2007,10,13,Polen,Kazachstan,3,1
2007,10,13,Ierland,Duitsland,0,0
2007,10,13,België,Finland,0,0
2007,10,13,Italië,Georgië,2,0
2007,10,17,Kazachstan,Portugal,1,2
2007,10,17,Rusland,Engeland,2,1
2007,10,17,Azerbeidzjan,Servië,1,6
2007,10,17,Oekraïne,Faeröer Eil.,5,0
2007,10,17,Georgië,Schotland,2,0
2007,10,17,Malta,Moldavië,2,3
2007,10,17,Turkije,Griekenland,0,1
2007,10,17,N Macedonië,Andorra,3,0
2007,10,17,Denemarken,Letland,3,1
2007,10,17,Liechtenstein,IJsland,3,0
2007,10,17,San Marino,Wales,1,2
2007,10,17,Luxemburg,Roemenië,0,2
2007,10,17,Bosnië-Herzeg.,Noorwegen,0,2
2007,10,17,Ierland,Cyprus,1,1
2007,10,17,Zweden,Noord-Ierland,1,1
2007,10,17,Nederland,Slovenië,2,0
2007,10,17,Duitsland,Tsjechië,0,3
2007,10,17,Albanië,Bulgarije,1,1
2007,10,17,België,Armenië,3,0
2007,10,17,Frankrijk,Litouwen,2,0
2007,11,17,Finland,Azerbeidzjan,2,1
2007,11,17,Wales,Ierland,2,2
2007,11,17,Letland,Liechtenstein,4,1
2007,11,17,Bulgarije,Roemenië,1,0
2007,11,17,Moldavië,Hongarije,3,0
2007,11,17,Andorra,Estland,0,2
2007,11,17,Schotland,Italië,1,2
2007,11,17,Noorwegen,Turkije,1,2
2007,11,17,Israël,Rusland,2,1
2007,11,17,Litouwen,Oekraïne,2,0
2007,11,17,Duitsland,Cyprus,4,0
2007,11,17,N Macedonië,Kroatië,2,0
2007,11,17,Albanië,Wit-Rusland,2,4
2007,11,17,Griekenland,Malta,5,0
2007,11,17,Tsjechië,Slowakije,3,1
2007,11,17,Nederland,Luxemburg,1,0
2007,11,17,Polen,België,2,0
2007,11,17,Noord-Ierland,Denemarken,2,1
2007,11,17,Spanje,Zweden,3,0
2007,11,17,Portugal,Armenië,1,0
2007,11,21,Armenië,Kazachstan,0,1
2007,11,21,Georgië,Litouwen,0,2
2007,11,21,Roemenië,Albanië,6,1
2007,11,21,Cyprus,Tsjechië,0,2
2007,11,21,Israël,N Macedonië,1,0
2007,11,21,Wit-Rusland,Nederland,2,1
2007,11,21,Slovenië,Bulgarije,0,2
2007,11,21,Azerbeidzjan,België,0,1
2007,11,21,Malta,Noorwegen,1,4
2007,11,21,Turkije,Bosnië-Herzeg.,1,0
2007,11,21,Denemarken,IJsland,3,0
2007,11,21,Spanje,Noord-Ierland,1,0
2007,11,21,Zweden,Letland,2,1
2007,11,21,Hongarije,Griekenland,1,2
2007,11,21,Duitsland,Wales,0,0
2007,11,21,San Marino,Slowakije,0,5
